type	id_in_tp	id_in_bigg	descripation	old_bigg_ids	feature_tp	feature_bigg	notes
rea	EX_glyclt_LPAREN_e_RPAREN_	EX_glyclt_e	id in old_bigg(bounds different)	EX_glyclt[e]; EX_glyclt_LPAREN_e_RPAREN_; EX_glyclt_e; EX_glyclt_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_gua_LPAREN_e_RPAREN_	EX_gua_e	id in old_bigg(bounds different)	EX_gua[e]; EX_gua_LPAREN_e_RPAREN_; EX_gua_e; EX_gua_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_h2o_LPAREN_e_RPAREN_	EX_h2o_e	id in old_bigg(bounds different)	EX_h2o(e); EX_h2o[e]; EX_h2o_LPAREN_e_RPAREN_; EX_h2o_e; EX_h2o_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_h_LPAREN_e_RPAREN_	EX_h_e	id in old_bigg(bounds different)	EX_h(e); EX_h[e]; EX_h_LPAREN_e_RPAREN_; EX_h_e; EX_h_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_his_L_LPAREN_e_RPAREN_	EX_his__L_e	id in old_bigg(bounds different)	EX_his-L(e); EX_his_DASH_L_LPAREN_e_RPAREN_; EX_his_L[e]; EX_his_L_LPAREN_e_RPAREN_; EX_his_L_e; EX_his_L_e_; EX_his__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_hista_LPAREN_e_RPAREN_	EX_hista_e	id in old_bigg(bounds different)	EX_hista[e]; EX_hista_LPAREN_e_RPAREN_; EX_hista_e; EX_hista_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_hxan_LPAREN_e_RPAREN_	EX_hxan_e	id in old_bigg(bounds different)	EX_hxan[e]; EX_hxan_LPAREN_e_RPAREN_; EX_hxan_e; EX_hxan_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_ile_L_LPAREN_e_RPAREN_	EX_ile__L_e	id in old_bigg(bounds different)	EX_ile-L(e); EX_ile_DASH_L_LPAREN_e_RPAREN_; EX_ile_L(e); EX_ile_L[e]; EX_ile_L_LPAREN_e_RPAREN_; EX_ile_L_e; EX_ile_L_e_; EX_ile__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_ins_LPAREN_e_RPAREN_	EX_ins_e	id in old_bigg(bounds different)	EX_ins[e]; EX_ins_LPAREN_e_RPAREN_; EX_ins_e; EX_ins_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_lac_D_LPAREN_e_RPAREN_	EX_lac__D_e	id in old_bigg(bounds different)	EX_lac-D(e); EX_lac_DASH_D_LPAREN_e_RPAREN_; EX_lac_D[e]; EX_lac_D_LPAREN_e_RPAREN_; EX_lac_D_e; EX_lac_D_e_; EX_lac__D_e; EX_lac_d_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_lac_L_LPAREN_e_RPAREN_	EX_lac__L_e	id in old_bigg(bounds different)	EX_lac-L(e); EX_lac_DASH_L_LPAREN_e_RPAREN_; EX_lac_L(e); EX_lac_L[e]; EX_lac_L_LPAREN_e_RPAREN_; EX_lac_L_e; EX_lac_L_e_; EX_lac__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_lcts_LPAREN_e_RPAREN_	EX_lcts_e	id in old_bigg(bounds different)	EX_lcts(e); EX_lcts[e]; EX_lcts_LPAREN_e_RPAREN_; EX_lcts_e; EX_lcts_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_leu_L_LPAREN_e_RPAREN_	EX_leu__L_e	id in old_bigg(bounds different)	EX_leu-L(e); EX_leu_DASH_L_LPAREN_e_RPAREN_; EX_leu_L(e); EX_leu_L[e]; EX_leu_L_LPAREN_e_RPAREN_; EX_leu_L_e; EX_leu_L_e_; EX_leu__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_lys_L_LPAREN_e_RPAREN_	EX_lys__L_e	id in old_bigg(bounds different)	EX_lys-L(e); EX_lys_DASH_L_LPAREN_e_RPAREN_; EX_lys_L[e]; EX_lys_L_LPAREN_e_RPAREN_; EX_lys_L_e; EX_lys_L_e_; EX_lys__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_mal_L_LPAREN_e_RPAREN_	EX_mal__L_e	id in old_bigg(bounds different)	EX_mal_DASH_L_LPAREN_e_RPAREN_; EX_mal_L[e]; EX_mal_L_LPAREN_e_RPAREN_; EX_mal_L_e; EX_mal_L_e_; EX_mal__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_malt_LPAREN_e_RPAREN_	EX_malt_e	id in old_bigg(bounds different)	EX_malt(e); EX_malt[e]; EX_malt_LPAREN_e_RPAREN_; EX_malt_e; EX_malt_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_man_LPAREN_e_RPAREN_	EX_man_e	id in old_bigg(bounds different)	EX_man(e); EX_man[e]; EX_man_LPAREN_e_RPAREN_; EX_man_e; EX_man_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_melib_LPAREN_e_RPAREN_	EX_melib_e	id in old_bigg(bounds different)	EX_melib(e); EX_melib_LPAREN_e_RPAREN_; EX_melib_e; EX_melib_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_met_L_LPAREN_e_RPAREN_	EX_met__L_e	id in old_bigg(bounds different)	EX_met-L(e); EX_met_DASH_L_LPAREN_e_RPAREN_; EX_met_L[e]; EX_met_L_LPAREN_e_RPAREN_; EX_met_L_e; EX_met_L_e_; EX_met__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_mn2_LPAREN_e_RPAREN_	EX_mn2_e	id in old_bigg(bounds different)	EX_mn2(e); EX_mn2_LPAREN_e_RPAREN_; EX_mn2_e; EX_mn2_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_mnl_LPAREN_e_RPAREN_	EX_mnl_e	id in old_bigg(bounds different)	EX_mnl_LPAREN_e_RPAREN_; EX_mnl_e; EX_mnl_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_na1_LPAREN_e_RPAREN_	EX_na1_e	id in old_bigg(bounds different)	EX_na1(e); EX_na1[e]; EX_na1_LPAREN_e_RPAREN_; EX_na1_e; EX_na1_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_nac_LPAREN_e_RPAREN_	EX_nac_e	id in old_bigg(bounds different)	EX_nac[e]; EX_nac_LPAREN_e_RPAREN_; EX_nac_e; EX_nac_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_nh4_LPAREN_e_RPAREN_	EX_nh4_e	id in old_bigg(bounds different)	EX_nh4(e); EX_nh4[e]; EX_nh4_LPAREN_e_RPAREN_; EX_nh4_e; EX_nh4_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_no2_LPAREN_e_RPAREN_	EX_no2_e	id in old_bigg(bounds different)	EX_no2(e); EX_no2[e]; EX_no2_LPAREN_e_RPAREN_; EX_no2_e; EX_no2_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_no3_LPAREN_e_RPAREN_	EX_no3_e	id in old_bigg(bounds different)	EX_no3(e); EX_no3_LPAREN_e_RPAREN_; EX_no3_e; EX_no3_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_o2_LPAREN_e_RPAREN_	EX_o2_e	id in old_bigg(bounds different)	EX_o2[e]; EX_o2_LPAREN_e_RPAREN_; EX_o2_e; EX_o2_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_orot_LPAREN_e_RPAREN_	EX_orot_e	id in old_bigg(bounds different)	EX_orot[e]; EX_orot_LPAREN_e_RPAREN_; EX_orot_e; EX_orot_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_pacald_LPAREN_e_RPAREN_	EX_pacald_e	id in old_bigg(bounds different)	EX_pacald_LPAREN_e_RPAREN_; EX_pacald_e; EX_pacald_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_pea_LPAREN_e_RPAREN_	EX_pea_e	id in old_bigg(bounds different)	EX_pea_LPAREN_e_RPAREN_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_phe_L_LPAREN_e_RPAREN_	EX_phe__L_e	id in old_bigg(bounds different)	EX_phe_DASH_L_LPAREN_e_RPAREN_; EX_phe_L[e]; EX_phe_L_LPAREN_e_RPAREN_; EX_phe_L_e; EX_phe_L_e_; EX_phe__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_pi_LPAREN_e_RPAREN_	EX_pi_e	id in old_bigg(bounds different)	EX_pi(e); EX_pi[e]; EX_pi_LPAREN_e_RPAREN_; EX_pi_e; EX_pi_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_pnto_R_LPAREN_e_RPAREN_	EX_pnto__R_e	id in old_bigg(bounds different)	EX_pnto_DASH_R_LPAREN_e_RPAREN_; EX_pnto_R[e]; EX_pnto_R_LPAREN_e_RPAREN_; EX_pnto_R_e; EX_pnto_R_e_; EX_pnto__R_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_pro_L_LPAREN_e_RPAREN_	EX_pro__L_e	id in old_bigg(bounds different)	EX_pro-L(e); EX_pro_DASH_L_LPAREN_e_RPAREN_; EX_pro_L[e]; EX_pro_L_LPAREN_e_RPAREN_; EX_pro_L_e; EX_pro_L_e_; EX_pro__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_ptrc_LPAREN_e_RPAREN_	EX_ptrc_e	id in old_bigg(bounds different)	EX_ptrc(e); EX_ptrc[e]; EX_ptrc_LPAREN_e_RPAREN_; EX_ptrc_e; EX_ptrc_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_pydam_LPAREN_e_RPAREN_	EX_pydam_e	id in old_bigg(bounds different)	EX_pydam[e]; EX_pydam_LPAREN_e_RPAREN_; EX_pydam_e; EX_pydam_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_pydxn_LPAREN_e_RPAREN_	EX_pydxn_e	id in old_bigg(bounds different)	EX_pydxn(e); EX_pydxn[e]; EX_pydxn_LPAREN_e_RPAREN_; EX_pydxn_e; EX_pydxn_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_pyr_LPAREN_e_RPAREN_	EX_pyr_e	id in old_bigg(bounds different)	EX_pyr(e); EX_pyr[e]; EX_pyr_LPAREN_e_RPAREN_; EX_pyr_e; EX_pyr_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_rib_D_LPAREN_e_RPAREN_	EX_rib__D_e	id in old_bigg(bounds different)	EX_rib-D(e); EX_rib_D(e); EX_rib_DASH_D_LPAREN_e_RPAREN_; EX_rib_D[e]; EX_rib_D_LPAREN_e_RPAREN_; EX_rib_D_e; EX_rib_D_e_; EX_rib__D_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_ribflv_LPAREN_e_RPAREN_	EX_ribflv_e	id in old_bigg(bounds different)	EX_ribflv(e); EX_ribflv[e]; EX_ribflv_LPAREN_e_RPAREN_; EX_ribflv_e; EX_ribflv_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_sbt_D_LPAREN_e_RPAREN_	EX_sbt__D_e	id in old_bigg(bounds different)	EX_sbt_DASH_D_LPAREN_e_RPAREN_; EX_sbt_D[e]; EX_sbt_D_LPAREN_e_RPAREN_; EX_sbt_D_e; EX_sbt_D_e_; EX_sbt__D_e; EX_sbt_d_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_ser_L_LPAREN_e_RPAREN_	EX_ser__L_e	id in old_bigg(bounds different)	EX_ser-L(e); EX_ser_DASH_L_LPAREN_e_RPAREN_; EX_ser_L[e]; EX_ser_L_LPAREN_e_RPAREN_; EX_ser_L_e; EX_ser_L_e_; EX_ser__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_so4_LPAREN_e_RPAREN_	EX_so4_e	id in old_bigg(bounds different)	EX_so4(e); EX_so4[e]; EX_so4_LPAREN_e_RPAREN_; EX_so4_e; EX_so4_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_spmd_LPAREN_e_RPAREN_	EX_spmd_e	id in old_bigg(bounds different)	EX_spmd(e); EX_spmd[e]; EX_spmd_LPAREN_e_RPAREN_; EX_spmd_e; EX_spmd_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_succ_LPAREN_e_RPAREN_	EX_succ_e	id in old_bigg(bounds different)	EX_succ[e]; EX_succ_LPAREN_e_RPAREN_; EX_succ_e; EX_succ_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_sucr_LPAREN_e_RPAREN_	EX_sucr_e	id in old_bigg(bounds different)	EX_sucr(e); EX_sucr[e]; EX_sucr_LPAREN_e_RPAREN_; EX_sucr_e; EX_sucr_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_thm_LPAREN_e_RPAREN_	EX_thm_e	id in old_bigg(bounds different)	EX_thm(e); EX_thm[e]; EX_thm_LPAREN_e_RPAREN_; EX_thm_e; EX_thm_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_thr_L_LPAREN_e_RPAREN_	EX_thr__L_e	id in old_bigg(bounds different)	EX_thr_DASH_L_LPAREN_e_RPAREN_; EX_thr_L(e); EX_thr_L[e]; EX_thr_L_LPAREN_e_RPAREN_; EX_thr_L_e; EX_thr_L_e_; EX_thr__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_thymd_LPAREN_e_RPAREN_	EX_thymd_e	id in old_bigg(bounds different)	EX_thymd[e]; EX_thymd_LPAREN_e_RPAREN_; EX_thymd_e; EX_thymd_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_tre_LPAREN_e_RPAREN_	EX_tre_e	id in old_bigg(bounds different)	EX_tre(e); EX_tre[e]; EX_tre_LPAREN_e_RPAREN_; EX_tre_e; EX_tre_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_trp_L_LPAREN_e_RPAREN_	EX_trp__L_e	id in old_bigg(bounds different)	EX_trp-L(e); EX_trp_DASH_L_LPAREN_e_RPAREN_; EX_trp_L[e]; EX_trp_L_LPAREN_e_RPAREN_; EX_trp_L_e; EX_trp_L_e_; EX_trp__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_tyr_L_LPAREN_e_RPAREN_	EX_tyr__L_e	id in old_bigg(bounds different)	EX_tyr_DASH_L_LPAREN_e_RPAREN_; EX_tyr_L[e]; EX_tyr_L_LPAREN_e_RPAREN_; EX_tyr_L_e; EX_tyr_L_e_; EX_tyr__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_ura_LPAREN_e_RPAREN_	EX_ura_e	id in old_bigg(bounds different)	EX_ura(e); EX_ura[e]; EX_ura_LPAREN_e_RPAREN_; EX_ura_e; EX_ura_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_val_L_LPAREN_e_RPAREN_	EX_val__L_e	id in old_bigg(bounds different)	EX_val-L(e); EX_val_DASH_L_LPAREN_e_RPAREN_; EX_val_L(e); EX_val_L[e]; EX_val_L_LPAREN_e_RPAREN_; EX_val_L_e; EX_val_L_e_; EX_val__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	EX_xan_LPAREN_e_RPAREN_	EX_xan_e	id in old_bigg(bounds different)	EX_xan(e); EX_xan[e]; EX_xan_LPAREN_e_RPAREN_; EX_xan_e; EX_xan_e_	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	GALU	GALUi	id in old_bigg(bounds different)	G1PUT_c; GALU; GALUi; UG1PUT	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	GLCNt2	GLCNt2ir	id in old_bigg(bounds different)	GLCNt2; GLCNt2ir	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	GLCt2r	GLCt2	id in old_bigg(bounds different)	GLCt2; GLCt2r	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	GTHRD	GTHOr	id in old_bigg(bounds different)	GDR_LPAREN_nadp_RPAREN_; GDR_NADP_c; GTHO; GTHOr; GTHRD	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	LCAD	LCADi	id in old_bigg(bounds different)	LCAD; LCADi	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	METACH	AHSERL2	id in old_bigg(bounds different)	AHSERL2; METACH	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	METFR	MTHFR3	id in old_bigg(bounds different)	METFR; MTHFR1; MTHFR3	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	METTA	ARAT	id in old_bigg(bounds different)	ARAT; METTA	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	NH4DIS	NH3c	id in old_bigg(bounds different)	NH3c; NH4DIS	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	NNAMr	NNAM	id in old_bigg(bounds different)	NAAH; NNAM; NNAMr	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	OROt6	OROATP	id in old_bigg(bounds different)	OROATP; OROt6; OROte	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	PIt6	PIt2r	id in old_bigg(bounds different)	PIt; PIt2; PIt2r; PIt6; PIt6b; PIt_e	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	PRASCS	PRASCSi	id in old_bigg(bounds different)	PRAIS; PRAIS_c; PRASCS; PRASCSi	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	PTPAT	PTPATi	id in old_bigg(bounds different)	PTPAT; PTPATi	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	PYRt2r	PYRt2	id in old_bigg(bounds different)	PYRt2; PYRt2r	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	THRAr	THRA	id in old_bigg(bounds different)	HMR_4284; THRA; THRA_c; THRAi; THRAr	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	TMPKr	TMPK	id in old_bigg(bounds different)	TMPK; TMPKr	(-1000.0, 1000.0)	(0.0, 1000.0)	
rea	BTDt1_RR	BTDt_RR	id in old_bigg(mets different)	BTDt-RR; BTDt1_RR; BTDt_RR	btd__RR_c <=> btd_RR_e	btd_RR_c --> btd_RR_e	
rea	EX_2mpa_LPAREN_e_RPAREN_	EX_2mpa_e	id in old_bigg(mets different)	EX_2mpa_LPAREN_e_RPAREN_	isobut_e <=> 	2mpa_e --> 	
rea	EX_3mba_LPAREN_e_RPAREN_	EX_3mba_e	id in old_bigg(mets different)	EX_3mba_LPAREN_e_RPAREN_	isoval_e <=> 	3mba_e --> 	
rea	EX_acgala_LPAREN_e_RPAREN_	EX_acgala_e	id in old_bigg(mets different)	EX_acgala_LPAREN_e_RPAREN_	acgal_e <=> 	acgala_e --> 	
rea	ACACT1	ACACT1x	id in old_bigg(same)	ACACT1; ACACT1x			
rea	ADSL1	ADSL1r	id in old_bigg(same)	AAL(fum)_c; AAL_LPAREN_fum_RPAREN_; ADSL1; ADSL1r			
rea	ADSL2	ADSL2r	id in old_bigg(same)	ADSL2; ADSL2r; AIAL; AIAL_c			
rea	AIRC	AIRCr	id in old_bigg(same)	AIRC; AIRCr; PRAIC_c			
rea	ALDD8x	GLYALDDr	id in old_bigg(same)	ALDD8x; GLYALDDr; GLYALDOR; r0392			
rea	AMANAPE	AMANAPEr	id in old_bigg(same)	AMANAPE; AMANAPEr			
rea	ASNt2	ASNt2r	id in old_bigg(same)	ASNt2; ASNt2r			
rea	ASPt2	ASPt2r	id in old_bigg(same)	ASPt2; ASPt2r			
rea	CYSt2	CYSt2r	id in old_bigg(same)	CYSt2; CYSt2r			
rea	CYTDK3	ITCY	id in old_bigg(same)	CYTDK3; ITCY; ITCY_c			
rea	FTHFL	FTHFLi	id in old_bigg(same)	FTHFL; FTHFL_c; FTHFLi			
rea	GLUt2	GLUt2r	id in old_bigg(same)	GLUt2; GLUt2r			
rea	GSHPO	GTHPi	id in old_bigg(same)	GSHPO; GTHP; GTHP_c; GTHPi			
rea	GUAt2	GUAt2r	id in old_bigg(same)	GUAt2; GUAt2r			
rea	HISt2	HISt2r	id in old_bigg(same)	HISt; HISt2; HISt2r			
rea	HXANt2	HXANt2r	id in old_bigg(same)	HXANt2; HXANt2r			
rea	MALTAT	MALTATr	id in old_bigg(same)	MALTAT; MALTATr			
rea	MTHPTGHM	MHPGLUT	id in old_bigg(same)	MHPGLUT; MTHPTGHM; MTHPTGHMr			
rea	NACUP	NACt	id in old_bigg(same)	NACDe; NACUP; NACt			
rea	NNAT	NNATr	id in old_bigg(same)	ANNA; NNAT; NNAT_c; NNATr			
rea	NOX1	NOX	id in old_bigg(same)	NOX; NOX1			
rea	NPR	NADHPO	id in old_bigg(same)	NADHPO; NPR			
rea	PHPDC	PPYRDC	id in old_bigg(same)	PHPDC; PPYRDC			
rea	PRAGS	PRAGSr	id in old_bigg(same)	PPRGL_c; PRAGS; PRAGSr			
rea	RHC	RHCYS	id in old_bigg(same)	RHC; RHCYS			
rea	SBTD_D	SBTD_D2	id in old_bigg(same)	SBTD_D; SBTD_D2; SBTD_Dr			
rea	SHSL5	METB1	id in old_bigg(same)	METB1; METB1r; SHSL5			
rea	THRt2	THRt2r	id in old_bigg(same)	THRt2; THRt2r; THRt6			
rea	UDCPK	UDCPKr	id in old_bigg(same)	UDCPK; UDCPKr			
rea	URIDK1	UMPK	id in old_bigg(same)	UMPK; UMPK_c; URIDK1			
rea	URIDK2	URIDK2r	id in old_bigg(same)	DTMPK; DTMPK_c; URIDK2; URIDK2r; URIDK3			
rea	2MBDH		not in bigg				
rea	2MBOLt		not in bigg				
rea	2MPALDH		not in bigg				
rea	2MPALt		not in bigg				
rea	2MPDH		not in bigg				
rea	2MPOLt		not in bigg				
rea	3MBALDH		not in bigg				
rea	3MBDH		not in bigg				
rea	3MBOLt		not in bigg				
rea	4MT2ODC		not in bigg				
rea	AEPPT		not in bigg				
rea	AGAT_LPL		not in bigg				
rea	ALALAC		not in bigg				
rea	ALATA_Lr		not in bigg				
rea	CLPNS_LPL		not in bigg				
rea	CMPDC		not in bigg				
rea	CPSS_LPL		not in bigg				
rea	CPSS_LPL2		not in bigg				
rea	CRCT		not in bigg				
rea	CSNt6		not in bigg				
rea	DAGGT_LPL		not in bigg				
rea	DAGK_LPL		not in bigg				
rea	DALTAL		not in bigg				
rea	DARTAL		not in bigg				
rea	DASYN_LPL		not in bigg				
rea	DNAS_LPL		not in bigg				
rea	EPPP		not in bigg				
rea	EX_2mbol_LPAREN_e_RPAREN_		not in bigg				
rea	EX_2mpal_LPAREN_e_RPAREN_		not in bigg				
rea	EX_2mpol_LPAREN_e_RPAREN_		not in bigg				
rea	EX_34hplac_LPAREN_e_RPAREN_		not in bigg				
rea	EX_3mbol_LPAREN_e_RPAREN_		not in bigg				
rea	EX_glycogen_LPAREN_e_RPAREN_		not in bigg				
rea	EX_hmfurn		not in bigg				
rea	EX_imlac_LPAREN_e_RPAREN_		not in bigg				
rea	EX_indlac_LPAREN_e_RPAREN_		not in bigg				
rea	EX_methal_LPAREN_e_RPAREN_		not in bigg				
rea	EX_phenol_LPAREN_e_RPAREN_		not in bigg				
rea	EX_phlac_LPAREN_e_RPAREN_		not in bigg				
rea	GAT1_LPL		not in bigg				
rea	GLNTAL		not in bigg				
rea	GLTAL		not in bigg				
rea	GLYCOGEN_STORE		not in bigg				
rea	GRTAL		not in bigg				
rea	HISTA		not in bigg				
rea	HISTAap		not in bigg				
rea	HP3MO		not in bigg				
rea	HPHLDH		not in bigg				
rea	HPLACt6		not in bigg				
rea	ILDH		not in bigg				
rea	IMLACt6		not in bigg				
rea	IMLDH		not in bigg				
rea	INDLACt		not in bigg				
rea	LOXD		not in bigg				
rea	LOXL		not in bigg				
rea	LPGS_LPL		not in bigg				
rea	LTAS_LPL		not in bigg				
rea	METHALt		not in bigg				
rea	MGDS		not in bigg				
rea	MLTP4		not in bigg				
rea	MNLP		not in bigg				
rea	MNLt6		not in bigg				
rea	MOADCST		not in bigg				
rea	NH3t		not in bigg				
rea	NH4DISex		not in bigg				
rea	NO3abc		not in bigg				
rea	NTRARx		not in bigg				
rea	NTRARy		not in bigg				
rea	P5CRr		not in bigg				
rea	PACTH		not in bigg				
rea	PAPPT5		not in bigg				
rea	PDXt2		not in bigg				
rea	PGGT4		not in bigg				
rea	PGPP_LPL		not in bigg				
rea	PGSA_LPL		not in bigg				
rea	PHENt		not in bigg				
rea	PHLACt		not in bigg				
rea	PHLDH		not in bigg				
rea	PKL		not in bigg				
rea	PPN13D		not in bigg				
rea	PROTS_LPL_v60		not in bigg				
rea	PYDAMt		not in bigg				
rea	PZS		not in bigg				
rea	RBLK2		not in bigg				
rea	RBT5PDHy		not in bigg				
rea	RNAS_LPL		not in bigg				
rea	SBT6PP		not in bigg				
rea	SBTD		not in bigg				
rea	SBTD_L_1		not in bigg				
rea	SBTt6		not in bigg				
rea	SO4t4		not in bigg				
rea	SUCD3BC		not in bigg				
rea	TAPGL4		not in bigg				
rea	THZPSN2		not in bigg				
rea	TPL		not in bigg				
rea	UAGPT5		not in bigg				
rea	UNAGAMAMT		not in bigg				
rea	added_biomass_sink		not in bigg				
rea	biomass_LPL60		not in bigg				
rea	biomass_LPL_RETB_t576_NoATP		not in bigg				
rea	GLYCt1	GLYCt	{id_in_bigg repeat}id in old_bigg(bounds different)	GLYCTDle; GLYCt; GLYCt1; GLYCt5	(0.0, 1000.0)	(0.0, 1000.0)	
rea	ALAt2	ALAt2r	{id_in_bigg repeat}id in old_bigg(same)	ALA_Lt6; ALAt2; ALAt2r			
rea	GLYt2	GLYt2r	{id_in_bigg repeat}id in old_bigg(same)	GLYt2; GLYt2r; GLYt6			
rea	METt2	METt2r	{id_in_bigg repeat}id in old_bigg(same)	METt2; METt2r			
rea	PROt2	PROt2r	{id_in_bigg repeat}id in old_bigg(same)	PROt2; PROt2r			
