type	id_in_tp	id_in_bigg	new_id	descripation	old_bigg_ids	feature_tp	feature_bigg	diff	notes
rea	IG3PS	IG3PS		id in bigg(mets different)		gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + 2.0 h_c	gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c	[set(), set()]	manual check
rea	IGPDH	IGPDH		id in bigg(mets different)		eig3p_c + h_c --> h2o_c + imacp_c	eig3p_c --> h2o_c + imacp_c	[{'h_c'}, set()]	manual check
rea	ILETRS	ILETRS		id in bigg(mets different)		atp_c + ile__L_c + trnaile_c --> amp_c + h_c + iletrna_c + ppi_c	atp_c + ile__L_c + trnaile_c --> amp_c + iletrna_c + ppi_c	[{'h_c'}, set()]	manual check
rea	LEUTRS	LEUTRS		id in bigg(mets different)		atp_c + leu__L_c + trnaleu_c --> amp_c + h_c + leutrna_c + ppi_c	atp_c + leu__L_c + trnaleu_c --> amp_c + leutrna_c + ppi_c	[{'h_c'}, set()]	manual check
rea	LYSTRS	LYSTRS		id in bigg(mets different)		atp_c + lys__L_c + trnalys_c --> amp_c + h_c + lystrna_c + ppi_c	atp_c + lys__L_c + trnalys_c --> amp_c + lystrna_c + ppi_c	[{'h_c'}, set()]	manual check
rea	METTRS	METTRS		id in bigg(mets different)		atp_c + met__L_c + trnamet_c --> amp_c + h_c + mettrna_c + ppi_c	atp_c + met__L_c + trnamet_c --> amp_c + mettrna_c + ppi_c	[{'h_c'}, set()]	manual check
rea	MOCOS	MOCOS		id in bigg(mets different)		MPT_c <=> Moco_c	2.0 h_c + mobd_c + mptamp_c --> amp_c + cu2_c + h2o_c + moco_c	[{'MPT_c', 'Moco_c'}, {'mobd_c', 'amp_c', 'cu2_c', 'h_c', 'h2o_c', 'mptamp_c', 'moco_c'}]	manual check
rea	MPTS	MPTS		id in bigg(mets different)		2.0 MCOSH_c + PreZ_c + h2o_c --> 2.0 MCOOH_c + MPT_c + 3.0 h_c	cpmp_c + cu2_c + 2.0 moadcosh_c --> 5.0 h_c + 2.0 moadcoo_c + mpt_c	[{'MPT_c', 'MCOSH_c', 'h2o_c', 'MCOOH_c', 'PreZ_c'}, {'mpt_c', 'cu2_c', 'moadcoo_c', 'moadcosh_c', 'cpmp_c'}]	manual check
rea	OCBT	OCBT		id in bigg(mets different)		cbp_c + orn__L_c <=> citr__L_c + h_c + pi_c	cbp_c + orn_c --> citr__L_c + h_c + pi_c	[{'orn__L_c'}, {'orn_c'}]	manual check
rea	ORNTAC	ORNTAC		id in bigg(mets different)		acorn_c + glu__L_c <=> acglu_c + orn__L_c	acorn_c + glu__L_c --> acglu_c + orn_c	[{'orn__L_c'}, {'orn_c'}]	manual check
rea	PGMT_B	PGMT_B		id in bigg(mets different)		g6p__B_c <=> g1p__B_c	g6p_B_c --> g1p_B_c	[{'g6p__B_c', 'g1p__B_c'}, {'g6p_B_c', 'g1p_B_c'}]	manual check
rea	PHETRS	PHETRS		id in bigg(mets different)		atp_c + phe__L_c + trnaphe_c --> amp_c + h_c + phetrna_c + ppi_c	atp_c + phe__L_c + trnaphe_c --> amp_c + phetrna_c + ppi_c	[{'h_c'}, set()]	manual check
rea	PRAI	PRAI		id in bigg(mets different)		pran_c <=> 2cpr5p_c	pran_h --> 2cpr5p_h	[{'pran_c', '2cpr5p_c'}, {'2cpr5p_h', 'pran_h'}]	manual check
rea	PRAIS	PRAIS		id in bigg(mets different)		atp_c + fpram_c --> adp_c + air_c + h_c + pi_c	atp_c + fpram_c --> adp_c + air_c + 2.0 h_c + pi_c	[set(), set()]	manual check
rea	PRAMPC	PRAMPC		id in bigg(mets different)		h2o_c + h_c + prbamp_c --> prfp_c	h2o_c + prbamp_c --> prfp_c	[{'h_c'}, set()]	manual check
rea	PRFGS	PRFGS		id in bigg(mets different)		atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + 2.0 h_c + pi_c	atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + h_c + pi_c	[set(), set()]	manual check
rea	PROTRS	PROTRS		id in bigg(mets different)		atp_c + pro__L_c + trnapro_c --> amp_c + h_c + ppi_c + protrna_c	atp_c + pro__L_c + trnapro_c --> amp_c + ppi_c + protrna_c	[{'h_c'}, set()]	manual check
rea	PSUDS	PSUDS		id in bigg(mets different)		r5p_c + ura_c --> h2o_c + psd5p_c	2.0 h_c + r5p_c + ura_c --> h2o_c + psd5p_c	[set(), {'h_c'}]	manual check
rea	PYDXK	PYDXK		id in bigg(mets different)		atp_c + pydx_c --> adp_c + 2.0 h_c + pydx5p_c	atp_c + pydx_c --> adp_c + h_c + pydx5p_c	[set(), set()]	manual check
rea	PYDXPP	PYDXPP		id in bigg(mets different)		h2o_c + h_c + pydx5p_c --> pi_c + pydx_c	h2o_c + pydx5p_c --> pi_c + pydx_c	[{'h_c'}, set()]	manual check
rea	PYROX	PYROX		id in bigg(mets different)		h_c + o2_c + pi_c + pyr_c --> actp_c + co2_c + h2o2_c	h_c + nadh_c + o2_c + ura_c --> nad_c + uracp_c	[{'h2o2_c', 'actp_c', 'co2_c', 'pi_c', 'pyr_c'}, {'nadh_c', 'nad_c', 'uracp_c', 'ura_c'}]	manual check
rea	SERTRS	SERTRS		id in bigg(mets different)		atp_c + ser__L_c + trnaser_c --> amp_c + h_c + ppi_c + sertrna_c	atp_c + ser__L_c + trnaser_c --> amp_c + ppi_c + sertrna_c	[{'h_c'}, set()]	manual check
rea	TDPDRR	TDPDRR		id in bigg(mets different)		dtdp6dm_c + nadp_c <=> dtdp4d6dm_c + h_c + nadph_c	dtdp4d6dm_c + h_c + nadph_c --> dtdprmn_c + nadp_c	[{'dtdp6dm_c'}, {'dtdprmn_c'}]	manual check
rea	TDPGDH	TDPGDH		id in bigg(mets different)		dtdpglc_c --> dtdp4d6dg_c + h2o_c	dtdpglu_c --> dtdp4d6dg_c + h2o_c	[{'dtdpglc_c'}, {'dtdpglu_c'}]	manual check
rea	THRTRS	THRTRS		id in bigg(mets different)		atp_c + thr__L_c + trnathr_c --> amp_c + h_c + ppi_c + thrtrna_c	atp_c + thr__L_c + trnathr_c --> amp_c + ppi_c + thrtrna_c	[{'h_c'}, set()]	manual check
rea	TRPTRS	TRPTRS		id in bigg(mets different)		atp_c + trnatrp_c + trp__L_c --> amp_c + h_c + ppi_c + trptrna_c	atp_c + trnatrp_c + trp__L_c --> amp_c + ppi_c + trptrna_c	[{'h_c'}, set()]	manual check
rea	TYRTRS	TYRTRS		id in bigg(mets different)		atp_c + trnatyr_c + tyr__L_c --> amp_c + h_c + ppi_c + tyrtrna_c	atp_c + trnatyr_c + tyr__L_c --> amp_c + ppi_c + tyrtrna_c	[{'h_c'}, set()]	manual check
rea	UAAGLS1	UAAGLS1		id in bigg(mets different)		atp_c + lys__L_c + uamag_c --> adp_c + 2.0 h_c + pi_c + uAgl_c	atp_c + lys__L_c + uamag_c --> adp_c + h_c + pi_c + uAgl_c	[set(), set()]	manual check
rea	UGMDDS2	UGMDDS2		id in bigg(mets different)		alalac_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmdalac_c	alaala_c + atp_c + uggmd_c --> adp_c + h_c + pi_c + uggmda_c	[{'ugmd_c', 'ugmdalac_c', 'alalac_c'}, {'alaala_c', 'uggmda_c', 'uggmd_c'}]	manual check
rea	VALTRS	VALTRS		id in bigg(mets different)		atp_c + trnaval_c + val__L_c --> amp_c + h_c + ppi_c + valtrna_c	atp_c + trnaval_c + val__L_c --> amp_c + ppi_c + valtrna_c	[{'h_c'}, set()]	manual check
rea	3MOPDC	3MOPDC		id in bigg(same)					
rea	ABTA	ABTA		id in bigg(same)					
rea	ACCOAC	ACCOAC		id in bigg(same)					
rea	ACGAMT	ACGAMT		id in bigg(same)					
rea	ACGApts	ACGApts		id in bigg(same)					
rea	ACGK	ACGK		id in bigg(same)					
rea	ACHBS	ACHBS		id in bigg(same)					
rea	ACLDC	ACLDC		id in bigg(same)					
rea	ACLS	ACLS		id in bigg(same)					
rea	ACNML	ACNML		id in bigg(same)					
rea	ACPS2	ACPS2		id in bigg(same)					
rea	ACYP_2	ACYP_2		id in bigg(same)					
rea	ADA	ADA		id in bigg(same)					
rea	ADCL	ADCL		id in bigg(same)					
rea	ADCS	ADCS		id in bigg(same)					
rea	ADD	ADD		id in bigg(same)					
rea	ADNUC	ADNUC		id in bigg(same)					
rea	ADPDS	ADPDS		id in bigg(same)					
rea	ADPRDP	ADPRDP		id in bigg(same)					
rea	ADPT	ADPT		id in bigg(same)					
rea	ADSK	ADSK		id in bigg(same)					
rea	ADSS	ADSS		id in bigg(same)					
rea	AEPabc	AEPabc		id in bigg(same)					
rea	AGDC	AGDC		id in bigg(same)					
rea	AHCYSNS	AHCYSNS		id in bigg(same)					
rea	ALDD2x	ALDD2x		id in bigg(same)					
rea	ALKP	ALKP		id in bigg(same)					
rea	ALOX	ALOX		id in bigg(same)					
rea	AMAA	AMAA		id in bigg(same)					
rea	AMANK	AMANK		id in bigg(same)					
rea	ANPRT	ANPRT		id in bigg(same)					
rea	ANS	ANS		id in bigg(same)					
rea	ARGSS	ARGSS		id in bigg(same)					
rea	ASNN	ASNN		id in bigg(same)					
rea	ASNS1	ASNS1		id in bigg(same)					
rea	ASNS2	ASNS2		id in bigg(same)					
rea	ASP1DC	ASP1DC		id in bigg(same)					
rea	ASPCT	ASPCT		id in bigg(same)					
rea	ASPT	ASPT		id in bigg(same)					
rea	ATPPRT	ATPPRT		id in bigg(same)					
rea	BGLA1	BGLA1		id in bigg(same)					
rea	BTMAT1	BTMAT1		id in bigg(same)					
rea	BTNt2i	BTNt2i		id in bigg(same)					
rea	CAT	CAT		id in bigg(same)					
rea	CBPS	CBPS		id in bigg(same)					
rea	CDPMEK	CDPMEK		id in bigg(same)					
rea	CELBpts	CELBpts		id in bigg(same)					
rea	CFAS180	CFAS180		id in bigg(same)					
rea	CGPT	CGPT		id in bigg(same)					
rea	CHLabc	CHLabc		id in bigg(same)					
rea	CHORM	CHORM		id in bigg(same)					
rea	CHORS	CHORS		id in bigg(same)					
rea	CITL	CITL		id in bigg(same)					
rea	CMLDC	CMLDC		id in bigg(same)					
rea	CRPT_25	CRPT_25		id in bigg(same)					
rea	CSND	CSND		id in bigg(same)					
rea	CTPS1	CTPS1		id in bigg(same)					
rea	CTPS2	CTPS2		id in bigg(same)					
rea	CYSS	CYSS		id in bigg(same)					
rea	CYTB_B2	CYTB_B2		id in bigg(same)					
rea	CYTDK1	CYTDK1		id in bigg(same)					
rea	CYTDK2	CYTDK2		id in bigg(same)					
rea	DADNK	DADNK		id in bigg(same)					
rea	DAPDC	DAPDC		id in bigg(same)					
rea	DB4PS	DB4PS		id in bigg(same)					
rea	DDGLK	DDGLK		id in bigg(same)					
rea	DDMAT5	DDMAT5		id in bigg(same)					
rea	DDPA	DDPA		id in bigg(same)					
rea	DEMAT4	DEMAT4		id in bigg(same)					
rea	DGNSK	DGNSK		id in bigg(same)					
rea	DHAPT	DHAPT		id in bigg(same)					
rea	DHDPRy	DHDPRy		id in bigg(same)					
rea	DHDPS	DHDPS		id in bigg(same)					
rea	DHFS	DHFS		id in bigg(same)					
rea	DHPTDCs	DHPTDCs		id in bigg(same)					
rea	DHQS	DHQS		id in bigg(same)					
rea	DINSK	DINSK		id in bigg(same)					
rea	DMATT	DMATT		id in bigg(same)					
rea	DPCOAK	DPCOAK		id in bigg(same)					
rea	DPMVD	DPMVD		id in bigg(same)					
rea	DPR	DPR		id in bigg(same)					
rea	DRBK	DRBK		id in bigg(same)					
rea	DRIBt2	DRIBt2		id in bigg(same)					
rea	DRPA	DRPA		id in bigg(same)					
rea	DURIK1	DURIK1		id in bigg(same)					
rea	DUTPDP	DUTPDP		id in bigg(same)					
rea	DXPS	DXPS		id in bigg(same)					
rea	FFSD	FFSD		id in bigg(same)					
rea	FMETDF	FMETDF		id in bigg(same)					
rea	FMNAT	FMNAT		id in bigg(same)					
rea	FRUK	FRUK		id in bigg(same)					
rea	FRUpts	FRUpts		id in bigg(same)					
rea	G1PACT	G1PACT		id in bigg(same)					
rea	G1PTMT	G1PTMT		id in bigg(same)					
rea	G3PCT	G3PCT		id in bigg(same)					
rea	G5SD	G5SD		id in bigg(same)					
rea	G6PDA	G6PDA		id in bigg(same)					
rea	GALK2	GALK2		id in bigg(same)					
rea	GALS3	GALS3		id in bigg(same)					
rea	GALTpts	GALTpts		id in bigg(same)					
rea	GCALDD	GCALDD		id in bigg(same)					
rea	GF6PTA	GF6PTA		id in bigg(same)					
rea	GLCP	GLCP		id in bigg(same)					
rea	GLCS1	GLCS1		id in bigg(same)					
rea	GLCpts	GLCpts		id in bigg(same)					
rea	GLGC	GLGC		id in bigg(same)					
rea	GLNS	GLNS		id in bigg(same)					
rea	GLNabc	GLNabc		id in bigg(same)					
rea	GLU5K	GLU5K		id in bigg(same)					
rea	GLUCYS	GLUCYS		id in bigg(same)					
rea	GLUDC	GLUDC		id in bigg(same)					
rea	GLUPRT	GLUPRT		id in bigg(same)					
rea	GLYBabc	GLYBabc		id in bigg(same)					
rea	GLYCK	GLYCK		id in bigg(same)					
rea	GLYK	GLYK		id in bigg(same)					
rea	GMPR	GMPR		id in bigg(same)					
rea	GMPS2	GMPS2		id in bigg(same)					
rea	GND	GND		id in bigg(same)					
rea	GNNUC	GNNUC		id in bigg(same)					
rea	GPDDA1	GPDDA1		id in bigg(same)					
rea	GPDDA2	GPDDA2		id in bigg(same)					
rea	GPDDA3	GPDDA3		id in bigg(same)					
rea	GPDDA4	GPDDA4		id in bigg(same)					
rea	GPDDA5	GPDDA5		id in bigg(same)					
rea	GRTT	GRTT		id in bigg(same)					
rea	GTHS	GTHS		id in bigg(same)					
rea	GTPCI	GTPCI		id in bigg(same)					
rea	GTPDPK	GTPDPK		id in bigg(same)					
rea	GUAPRT	GUAPRT		id in bigg(same)					
rea	HBUHL1	HBUHL1		id in bigg(same)					
rea	HBUR1	HBUR1		id in bigg(same)					
rea	HCYSMT	HCYSMT		id in bigg(same)					
rea	HDDHL5	HDDHL5		id in bigg(same)					
rea	HDDR5	HDDR5		id in bigg(same)					
rea	HDEHL4	HDEHL4		id in bigg(same)					
rea	HDER4	HDER4		id in bigg(same)					
rea	HDMAT7	HDMAT7		id in bigg(same)					
rea	HEMAT2	HEMAT2		id in bigg(same)					
rea	HETZK	HETZK		id in bigg(same)					
rea	HEX1	HEX1		id in bigg(same)					
rea	HHDHL7	HHDHL7		id in bigg(same)					
rea	HHDR7	HHDR7		id in bigg(same)					
rea	HHYHL2	HHYHL2		id in bigg(same)					
rea	HHYR2	HHYR2		id in bigg(same)					
rea	HIBD	HIBD		id in bigg(same)					
rea	HISDC	HISDC		id in bigg(same)					
rea	HISTD	HISTD		id in bigg(same)					
rea	HISTP	HISTP		id in bigg(same)					
rea	HMPK1	HMPK1		id in bigg(same)					
rea	HOCHL3	HOCHL3		id in bigg(same)					
rea	HOCR3	HOCR3		id in bigg(same)					
rea	HODHL8	HODHL8		id in bigg(same)					
rea	HODR8	HODR8		id in bigg(same)					
rea	HPPK	HPPK		id in bigg(same)					
rea	HSK	HSK		id in bigg(same)					
rea	HTDHL6	HTDHL6		id in bigg(same)					
rea	HTDR6	HTDR6		id in bigg(same)					
rea	HXPRT	HXPRT		id in bigg(same)					
rea	HYPOE	HYPOE		id in bigg(same)					
rea	IGPS	IGPS		id in bigg(same)					
rea	ILEabc	ILEabc		id in bigg(same)					
rea	IMPD	IMPD		id in bigg(same)					
rea	INS2D	INS2D		id in bigg(same)					
rea	INSH	INSH		id in bigg(same)					
rea	LACZ	LACZ		id in bigg(same)					
rea	LEUabc	LEUabc		id in bigg(same)					
rea	MACPMT	MACPMT		id in bigg(same)					
rea	MALLAC	MALLAC		id in bigg(same)					
rea	MALT	MALT		id in bigg(same)					
rea	MALTabc	MALTabc		id in bigg(same)					
rea	MALTt2	MALTt2		id in bigg(same)					
rea	MANpts	MANpts		id in bigg(same)					
rea	MCMAT2	MCMAT2		id in bigg(same)					
rea	MCMAT3	MCMAT3		id in bigg(same)					
rea	MCMAT4	MCMAT4		id in bigg(same)					
rea	MCMAT5	MCMAT5		id in bigg(same)					
rea	MCMAT6	MCMAT6		id in bigg(same)					
rea	MCMAT7	MCMAT7		id in bigg(same)					
rea	MCMAT8	MCMAT8		id in bigg(same)					
rea	ME1	ME1		id in bigg(same)					
rea	MELIBt2	MELIBt2		id in bigg(same)					
rea	METAT	METAT		id in bigg(same)					
rea	METS	METS		id in bigg(same)					
rea	MEVK1	MEVK1		id in bigg(same)					
rea	MI1PP	MI1PP		id in bigg(same)					
rea	MNLpts	MNLpts		id in bigg(same)					
rea	MNabc	MNabc		id in bigg(same)					
rea	MTAN	MTAN		id in bigg(same)					
rea	NADH4	NADH4		id in bigg(same)					
rea	NADK	NADK		id in bigg(same)					
rea	NADN	NADN		id in bigg(same)					
rea	NADS1	NADS1		id in bigg(same)					
rea	NAPRT	NAPRT		id in bigg(same)					
rea	NO2t3	NO2t3		id in bigg(same)					
rea	NOX2	NOX2		id in bigg(same)					
rea	NPPDO	NPPDO		id in bigg(same)					
rea	OCDMAT8	OCDMAT8		id in bigg(same)					
rea	OCMAT3	OCMAT3		id in bigg(same)					
rea	OMPDC	OMPDC		id in bigg(same)					
rea	OPHBDC	OPHBDC		id in bigg(same)					
rea	P5CD	P5CD		id in bigg(same)					
rea	PC	PC		id in bigg(same)					
rea	PDE1	PDE1		id in bigg(same)					
rea	PDE2	PDE2		id in bigg(same)					
rea	PDE3	PDE3		id in bigg(same)					
rea	PDE4	PDE4		id in bigg(same)					
rea	PDE5	PDE5		id in bigg(same)					
rea	PDH	PDH		id in bigg(same)					
rea	PFK	PFK		id in bigg(same)					
rea	PGCD	PGCD		id in bigg(same)					
rea	PGL	PGL		id in bigg(same)					
rea	PGLYCP	PGLYCP		id in bigg(same)					
rea	PHPYROX	PHPYROX		id in bigg(same)					
rea	PIabc	PIabc		id in bigg(same)					
rea	PMEVK	PMEVK		id in bigg(same)					
rea	PMPK	PMPK		id in bigg(same)					
rea	PNTK	PNTK		id in bigg(same)					
rea	PPA	PPA		id in bigg(same)					
rea	PPCDC	PPCDC		id in bigg(same)					
rea	PPCK	PPCK		id in bigg(same)					
rea	PPK2	PPK2		id in bigg(same)					
rea	PPNCL	PPNCL		id in bigg(same)					
rea	PPND	PPND		id in bigg(same)					
rea	PPS	PPS		id in bigg(same)					
rea	PRATPP	PRATPP		id in bigg(same)					
rea	PSERT	PSERT		id in bigg(same)					
rea	PSP_L	PSP_L		id in bigg(same)					
rea	PTRCabc	PTRCabc		id in bigg(same)					
rea	PYDAMK	PYDAMK		id in bigg(same)					
rea	PYK	PYK		id in bigg(same)					
rea	RAFGH	RAFGH		id in bigg(same)					
rea	RBFK	RBFK		id in bigg(same)					
rea	RBK	RBK		id in bigg(same)					
rea	RBK_L1	RBK_L1		id in bigg(same)					
rea	RHCCE	RHCCE		id in bigg(same)					
rea	RIBFLVt2	RIBFLVt2		id in bigg(same)					
rea	RIBt2	RIBt2		id in bigg(same)					
rea	RMK	RMK		id in bigg(same)					
rea	RNDR1	RNDR1		id in bigg(same)					
rea	RNDR2	RNDR2		id in bigg(same)					
rea	RNDR3	RNDR3		id in bigg(same)					
rea	RNDR4	RNDR4		id in bigg(same)					
rea	RNTR1	RNTR1		id in bigg(same)					
rea	RNTR2	RNTR2		id in bigg(same)					
rea	RNTR3	RNTR3		id in bigg(same)					
rea	RNTR4	RNTR4		id in bigg(same)					
rea	SADT	SADT		id in bigg(same)					
rea	SBTpts	SBTpts		id in bigg(same)					
rea	SDPDS	SDPDS		id in bigg(same)					
rea	SERD_D	SERD_D		id in bigg(same)					
rea	SERD_L	SERD_L		id in bigg(same)					
rea	SHKK	SHKK		id in bigg(same)					
rea	SPMDabc	SPMDabc		id in bigg(same)					
rea	SSALx	SSALx		id in bigg(same)					
rea	SSALy	SSALy		id in bigg(same)					
rea	SUCR	SUCR		id in bigg(same)					
rea	SUCpts	SUCpts		id in bigg(same)					
rea	TARTD	TARTD		id in bigg(same)					
rea	TDMAT6	TDMAT6		id in bigg(same)					
rea	THDPS	THDPS		id in bigg(same)					
rea	THMDt2	THMDt2		id in bigg(same)					
rea	THMabc	THMabc		id in bigg(same)					
rea	THRD_L	THRD_L		id in bigg(same)					
rea	THRS	THRS		id in bigg(same)					
rea	TMDK1	TMDK1		id in bigg(same)					
rea	TMDK2	TMDK2		id in bigg(same)					
rea	TMDPK	TMDPK		id in bigg(same)					
rea	TMDS	TMDS		id in bigg(same)					
rea	TMPPP	TMPPP		id in bigg(same)					
rea	TRDR	TRDR		id in bigg(same)					
rea	TRE6PH	TRE6PH		id in bigg(same)					
rea	TREpts	TREpts		id in bigg(same)					
rea	TRPS1	TRPS1		id in bigg(same)					
rea	UAAGDS	UAAGDS		id in bigg(same)					
rea	UAGCVT	UAGCVT		id in bigg(same)					
rea	UAGDP	UAGDP		id in bigg(same)					
rea	UAMAGS	UAMAGS		id in bigg(same)					
rea	UAMAS	UAMAS		id in bigg(same)					
rea	UAPGR	UAPGR		id in bigg(same)					
rea	UDCPDP	UDCPDP		id in bigg(same)					
rea	UDCPDPS	UDCPDPS		id in bigg(same)					
rea	UDPGALM	UDPGALM		id in bigg(same)					
rea	UPPRT	UPPRT		id in bigg(same)					
rea	URAt2	URAt2		id in bigg(same)					
rea	URIH	URIH		id in bigg(same)					
rea	URIK1	URIK1		id in bigg(same)					
rea	URIK2	URIK2		id in bigg(same)					
rea	URIK3	URIK3		id in bigg(same)					
rea	VALabc	VALabc		id in bigg(same)					
rea	XANt2	XANt2		id in bigg(same)					
rea	XPPT	XPPT		id in bigg(same)					
rea	XTSNH	XTSNH		id in bigg(same)					
rea	kaasIII	kaasIII		id in bigg(same)					
rea	2MBALt	2MBALDt	2MBALDt	id in old_bigg(bounds different)	2MBALDt; 2MBALt	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	2hxict6	2HXICt	2HXICt	id in old_bigg(bounds different)	2HXICt; 2hxict6	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	ABZtex	4ABZt	4ABZt	id in old_bigg(bounds different)	4ABZt; ABZtex; PABAt	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	CHLt2r	CHLt2	CHLt2	id in old_bigg(bounds different)	CHLt2; CHLt2r	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	DHFOR2	FOLR2	FOLR2	id in old_bigg(bounds different)	DHFOR2; FOLR2	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	DHQD	DHQTi	DHQTi	id in old_bigg(bounds different)	DHQD; DHQD1; DHQTi	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_2aeppn_LPAREN_e_RPAREN_	EX_2aeppn_e	EX_2aeppn_e	id in old_bigg(bounds different)	EX_2aeppn_LPAREN_e_RPAREN_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_2hxic_L_LPAREN_e_RPAREN_	EX_2hxic__L_e	EX_2hxic__L_e	id in old_bigg(bounds different)	EX_2hxic_L_LPAREN_e_RPAREN_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_2mba_LPAREN_e_RPAREN_	EX_2mba_e	EX_2mba_e	id in old_bigg(bounds different)	EX_2mba_LPAREN_e_RPAREN_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_2mbal_LPAREN_e_RPAREN_	EX_2mbald_e	EX_2mbald_e	id in old_bigg(bounds different)	EX_2mbal_LPAREN_e_RPAREN_; EX_2mbald_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_3mbal_LPAREN_e_RPAREN_	EX_3mbal_e	EX_3mbal_e	id in old_bigg(bounds different)	EX_3mbal_LPAREN_e_RPAREN_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_4abut_LPAREN_e_RPAREN_	EX_4abut_e	EX_4abut_e	id in old_bigg(bounds different)	EX_4abut[e]; EX_4abut_LPAREN_e_RPAREN_; EX_4abut_e; EX_4abut_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_4abz_LPAREN_e_RPAREN_	EX_4abz_e	EX_4abz_e	id in old_bigg(bounds different)	EX_4abz_LPAREN_e_RPAREN_; EX_4abz_e; EX_4abz_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_ac_LPAREN_e_RPAREN_	EX_ac_e	EX_ac_e	id in old_bigg(bounds different)	EX_ac(e); EX_ac[e]; EX_ac_LPAREN_e_RPAREN_; EX_ac_e; EX_ac_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_acald_LPAREN_e_RPAREN_	EX_acald_e	EX_acald_e	id in old_bigg(bounds different)	EX_acald[e]; EX_acald_LPAREN_e_RPAREN_; EX_acald_e; EX_acald_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_acgam_LPAREN_e_RPAREN_	EX_acgam_e	EX_acgam_e	id in old_bigg(bounds different)	EX_acgam[e]; EX_acgam_LPAREN_e_RPAREN_; EX_acgam_e; EX_acgam_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_actn_R_LPAREN_e_RPAREN_	EX_actn__R_e	EX_actn__R_e	id in old_bigg(bounds different)	EX_actn_R_LPAREN_e_RPAREN_; EX_actn_R_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_ade_LPAREN_e_RPAREN_	EX_ade_e	EX_ade_e	id in old_bigg(bounds different)	EX_ade[e]; EX_ade_LPAREN_e_RPAREN_; EX_ade_e; EX_ade_e_	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_ala_L_LPAREN_e_RPAREN_	EX_ala__L_e	EX_ala__L_e	id in old_bigg(bounds different)	EX_ala_DASH_L_LPAREN_e_RPAREN_; EX_ala_L(e); EX_ala_L[e]; EX_ala_L_LPAREN_e_RPAREN_; EX_ala_L_e; EX_ala_L_e_; EX_ala__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_arab_L_LPAREN_e_RPAREN_	EX_arab__L_e	EX_arab__L_e	id in old_bigg(bounds different)	EX_arab-L(e); EX_arab_DASH_L_LPAREN_e_RPAREN_; EX_arab_L(e); EX_arab_L[e]; EX_arab_L_LPAREN_e_RPAREN_; EX_arab_L_e; EX_arab_L_e_; EX_arab__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_arg_L_LPAREN_e_RPAREN_	EX_arg__L_e	EX_arg__L_e	id in old_bigg(bounds different)	EX_arg-L(e); EX_arg_DASH_L_LPAREN_e_RPAREN_; EX_arg_L[e]; EX_arg_L_LPAREN_e_RPAREN_; EX_arg_L_e; EX_arg_L_e_; EX_arg__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
rea	EX_asn_L_LPAREN_e_RPAREN_	EX_asn__L_e	EX_asn__L_e	id in old_bigg(bounds different)	EX_asn-L(e); EX_asn_DASH_L_LPAREN_e_RPAREN_; EX_asn_L[e]; EX_asn_L_LPAREN_e_RPAREN_; EX_asn_L_e; EX_asn_L_e_; EX_asn__L_e	(-1000.0, 1000.0)	(0.0, 1000.0)		replaced_id(in_old_id)
