model	type	id_in_tp	new_id	id_in_bigg	name	formula	charge	metabolites	reactions	bounds	gpr	descripation	old_bigg_ids	feature_tp	feature_bigg	diff	notes	annotation
iML1515	rea	GARFT		GARFT								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GBBTNtex		GBBTNtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GDPtex		GDPtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GGGABADr		GGGABADr								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GHBDHx		GHBDHx								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GHMT2r		GHMT2r								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GK1		GK1								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLCATr		GLCATr								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLCNt2rpp		GLCNt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLCNtex		GLCNtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLCRt2rpp		GLCRt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLCRtex		GLCRtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLCUR1Ptex		GLCUR1Ptex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLCURt2rpp		GLCURt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLCURtex		GLCURtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLNtex		GLNtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLTPD		GLTPD								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLUABUTt7pp		GLUABUTt7pp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLUDy		GLUDy								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLUR		GLUR								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLUt2rpp		GLUt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLUtex		GLUtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLYALDtex		GLYALDtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLYALDtpp		GLYALDtpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLYAT		GLYAT								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLYBtex		GLYBtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLYC2Ptex		GLYC2Ptex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLYC3Ptex		GLYC3Ptex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLYCAt2rpp		GLYCAt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLYCAtex		GLYCAtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLYCLTt2rpp		GLYCLTt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLYCLTtex		GLYCLTtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLYCtex		GLYCtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLYCtpp		GLYCtpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLYtex		GLYtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GLYtpp		GLYtpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GMPtex		GMPtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GSNtex		GSNtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GTHOXtex		GTHOXtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GTHOr		GTHOr								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GTHRDtex		GTHRDtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GTPtex		GTPtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GUAtex		GUAtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GUAtpp		GUAtpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GUI1		GUI1								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	GUI2		GUI2								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	H2O2tex		H2O2tex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	H2Otex		H2Otex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	H2Otpp		H2Otpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	H2Stex		H2Stex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	H2tex		H2tex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	H2tpp		H2tpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HACD1		HACD1								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HACD2		HACD2								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HACD3		HACD3								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HACD4		HACD4								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HACD5		HACD5								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HACD6		HACD6								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HACD7		HACD7								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HACD8		HACD8								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HADPCOADH3		HADPCOADH3								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HCINNMt2rpp		HCINNMt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HCINNMtex		HCINNMtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HCO3E		HCO3E								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HEXt2rpp		HEXt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HG2tex		HG2tex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HISt2rpp		HISt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HIStex		HIStex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HOMtex		HOMtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HPPPNt2rpp		HPPPNt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HPPPNtex		HPPPNtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HPYRI		HPYRI								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HSDy		HSDy								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HXAtex		HXAtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HYXNtex		HYXNtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	HYXNtpp		HYXNtpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	Htex		Htex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	ICDHyr		ICDHyr								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	IDOND		IDOND								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	IDONt2rpp		IDONt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	IDONtex		IDONtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	ILETA		ILETA								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	ILEtex		ILEtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	IMPC		IMPC								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	IMPtex		IMPtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	INDOLEtex		INDOLEtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	INOSTO		INOSTO								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	INSTtex		INSTtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	INStex		INStex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	IPDDI		IPDDI								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	IPPMIa		IPPMIa								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	IPPMIb		IPPMIb								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	ISETACtex		ISETACtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	KARA1		KARA1								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	KARA2		KARA2								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	Ktex		Ktex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	LALADGLUtex		LALADGLUtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	LALALGLUtex		LALALGLUtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	LCARS		LCARS								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	LCTStex		LCTStex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	LDH_D		LDH_D								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	LEUtex		LEUtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	LIPOtex		LIPOtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	LKDRA		LKDRA								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	LSERDHr		LSERDHr								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	LYSAM		LYSAM								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	LYStex		LYStex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	LYXtex		LYXtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	L_LACt2rpp		L_LACt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	L_LACtex		L_LACtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	M1PD		M1PD								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MALDtex		MALDtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MALTATr		MALTATr								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MALtex		MALtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MAN6PI		MAN6PI								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MAN6Ptex		MAN6Ptex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MANAO		MANAO								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MANGLYCtex		MANGLYCtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MANtex		MANtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MCITL2		MCITL2								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MCOATA		MCOATA								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MDH		MDH								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MELIBtex		MELIBtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MEOHtex		MEOHtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MEOHtrpp		MEOHtrpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MEPNtex		MEPNtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	METDtex		METDtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	METGLCURtex		METGLCURtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	METNA		METNA								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	METSOX1tex		METSOX1tex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	METSOX2tex		METSOX2tex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	METtex		METtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MG2t3_2pp		MG2t3_2pp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MG2tex		MG2tex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MICITDr		MICITDr								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MINCYCtex		MINCYCtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MLTP1		MLTP1								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MLTP2		MLTP2								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MLTP3		MLTP3								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MMETtex		MMETtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MNLtex		MNLtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MNtex		MNtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MOBDtex		MOBDtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MSO3tex		MSO3tex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MTHFC		MTHFC								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	MTHFD		MTHFD								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	N2Otex		N2Otex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	N2Otpp		N2Otpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NACtex		NACtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NADHXE		NADHXE								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NADPHXE		NADPHXE								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NAtex		NAtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NDPK1		NDPK1								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NDPK2		NDPK2								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NDPK3		NDPK3								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NDPK4		NDPK4								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NDPK5		NDPK5								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NDPK6		NDPK6								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NDPK7		NDPK7								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NDPK8		NDPK8								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NH4tex		NH4tex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NH4tpp		NH4tpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NI2tex		NI2tex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NMNtex		NMNtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NNATr		NNATr								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NO2t2rpp		NO2t2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NO2tex		NO2tex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NO3tex		NO3tex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NOVBCNtex		NOVBCNtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NOtex		NOtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	NOtpp		NOtpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	O2Stex		O2Stex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	O2tex		O2tex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	O2tpp		O2tpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	OCBT		OCBT								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	OCTAtex		OCTAtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	OHPBAT		OHPBAT								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	ORNtex		ORNtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	OROTtex		OROTtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	ORPT		ORPT								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PACALDt2rpp		PACALDt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PACALDtex		PACALDtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PCNO		PCNO								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PEAMNtex		PEAMNtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PERD		PERD								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PGAMT		PGAMT								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PGI		PGI								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PGK		PGK								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PGM		PGM								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PGMT		PGMT								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PHETA1		PHETA1								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PHEt2rpp		PHEt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PHEtex		PHEtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PItex		PItex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PMANM		PMANM								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PNTOtex		PNTOtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	POR5		POR5								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PPAKr		PPAKr								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PPALtex		PPALtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PPALtpp		PPALtpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PPAtex		PPAtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PPM		PPM								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PPM2		PPM2								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PPPNt2rpp		PPPNt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PPPNtex		PPPNtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PPTtex		PPTtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PRAGSr		PRAGSr								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PRMICI		PRMICI								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PROGLYtex		PROGLYtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PROt2rpp		PROt2rpp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PROtex		PROtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PRPPS		PRPPS								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PSCLYStex		PSCLYStex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PSCVT		PSCVT								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PSERtex		PSERtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PSURItex		PSURItex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PTAr		PTAr								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PTRCORNt7pp		PTRCORNt7pp								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PTRCtex		PTRCtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PUACGAMS		PUACGAMS								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PUNP1		PUNP1								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PUNP2		PUNP2								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PUNP3		PUNP3								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PUNP4		PUNP4								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PUNP5		PUNP5								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PUNP6		PUNP6								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PUNP7		PUNP7								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PYDAMtex		PYDAMtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PYDXNtex		PYDXNtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PYDXtex		PYDXtex								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
iML1515	rea	PYNP2r		PYNP2r								id in bigg(bounds different)		(-1000.0, 1000.0)	(0.0, 1000.0)			
