,type,id_in_tp,id_in_bigg,descripation,old_bigg_ids,feature1,feature2,other
545,rea,EX_csn_e,EX_csn_e,id in old_bigg(bounds different),EX_csn(e); EX_csn[e]; EX_csn_LPAREN_e_RPAREN_; EX_csn_e; EX_csn_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
546,rea,EX_cys__L_e,EX_cys__L_e,id in old_bigg(bounds different),EX_cys-L(e); EX_cys_DASH_L_LPAREN_e_RPAREN_; EX_cys_L[e]; EX_cys_L_LPAREN_e_RPAREN_; EX_cys_L_e; EX_cys_L_e_; EX_cys__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
547,rea,EX_dcyt_e,EX_dcyt_e,id in old_bigg(bounds different),EX_dcyt[e]; EX_dcyt_LPAREN_e_RPAREN_; EX_dcyt_e; EX_dcyt_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
548,rea,EX_dha_e,EX_dha_e,id in old_bigg(bounds different),EX_dha[e]; EX_dha_LPAREN_e_RPAREN_; EX_dha_e; EX_dha_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
549,rea,EX_diact_e,EX_diact_e,id in old_bigg(bounds different),EX_diact_LPAREN_e_RPAREN_; EX_diact_e; EX_diact_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
550,rea,EX_drib_e,EX_drib_e,id in old_bigg(bounds different),EX_drib[e]; EX_drib_LPAREN_e_RPAREN_; EX_drib_e; EX_drib_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
551,rea,EX_etoh_e,EX_etoh_e,id in old_bigg(bounds different),EX_etoh(e); EX_etoh[e]; EX_etoh_LPAREN_e_RPAREN_; EX_etoh_e; EX_etoh_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
552,rea,EX_fol_e,EX_fol_e,id in old_bigg(bounds different),EX_fol(e); EX_fol[e]; EX_fol_LPAREN_e_RPAREN_; EX_fol_e; EX_fol_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
553,rea,EX_for_e,EX_for_e,id in old_bigg(bounds different),EX_for(e); EX_for[e]; EX_for_LPAREN_e_RPAREN_; EX_for_e; EX_for_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
554,rea,EX_fru_e,EX_fru_e,id in old_bigg(bounds different),EX_fru(e); EX_fru[e]; EX_fru_LPAREN_e_RPAREN_; EX_fru_e; EX_fru_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
555,rea,EX_fuc__L_e,EX_fuc__L_e,id in old_bigg(bounds different),EX_fuc_DASH_L_LPAREN_e_RPAREN_; EX_fuc_L[e]; EX_fuc_L_LPAREN_e_RPAREN_; EX_fuc_L_e; EX_fuc_L_e_; EX_fuc__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
556,rea,EX_galt_e,EX_galt_e,id in old_bigg(bounds different),EX_galt[e]; EX_galt_LPAREN_e_RPAREN_; EX_galt_e; EX_galt_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
557,rea,EX_glc__D_e,EX_glc__D_e,id in old_bigg(bounds different),EX_glc(e); EX_glc_D[e]; EX_glc_D_e; EX_glc_LPAREN_e_RPAREN_; EX_glc__D_e; EX_glc_e; EX_glc_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
558,rea,EX_glcn__D_e,EX_glcn__D_e,id in old_bigg(bounds different),EX_glcn_D_LPAREN_e_RPAREN_; EX_glcn_D_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
559,rea,EX_gln__L_e,EX_gln__L_e,id in old_bigg(bounds different),EX_gln-L(e); EX_gln_DASH_L_LPAREN_e_RPAREN_; EX_gln_L[e]; EX_gln_L_LPAREN_e_RPAREN_; EX_gln_L_e; EX_gln_L_e_; EX_gln__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
560,rea,EX_glu__L_e,EX_glu__L_e,id in old_bigg(bounds different),EX_glu-L(e); EX_glu_DASH_L_LPAREN_e_RPAREN_; EX_glu_L[e]; EX_glu_L_LPAREN_e_RPAREN_; EX_glu_L_e; EX_glu_L_e_; EX_glu__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
561,rea,EX_gly_e,EX_gly_e,id in old_bigg(bounds different),EX_gly(e); EX_gly[e]; EX_gly_LPAREN_e_RPAREN_; EX_gly_e; EX_gly_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
562,rea,EX_glyb_e,EX_glyb_e,id in old_bigg(bounds different),EX_glyb(e); EX_glyb[e]; EX_glyb_LPAREN_e_RPAREN_; EX_glyb_e; EX_glyb_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
563,rea,EX_glyc_e,EX_glyc_e,id in old_bigg(bounds different),EX_glyc(e); EX_glyc[e]; EX_glyc_LPAREN_e_RPAREN_; EX_glyc_e; EX_glyc_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
564,rea,EX_glyclt_e,EX_glyclt_e,id in old_bigg(bounds different),EX_glyclt[e]; EX_glyclt_LPAREN_e_RPAREN_; EX_glyclt_e; EX_glyclt_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
565,rea,EX_gua_e,EX_gua_e,id in old_bigg(bounds different),EX_gua[e]; EX_gua_LPAREN_e_RPAREN_; EX_gua_e; EX_gua_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
566,rea,EX_h_e,EX_h_e,id in old_bigg(bounds different),EX_h(e); EX_h[e]; EX_h_LPAREN_e_RPAREN_; EX_h_e; EX_h_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
567,rea,EX_h2o_e,EX_h2o_e,id in old_bigg(bounds different),EX_h2o(e); EX_h2o[e]; EX_h2o_LPAREN_e_RPAREN_; EX_h2o_e; EX_h2o_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
568,rea,EX_his__L_e,EX_his__L_e,id in old_bigg(bounds different),EX_his-L(e); EX_his_DASH_L_LPAREN_e_RPAREN_; EX_his_L[e]; EX_his_L_LPAREN_e_RPAREN_; EX_his_L_e; EX_his_L_e_; EX_his__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
569,rea,EX_hista_e,EX_hista_e,id in old_bigg(bounds different),EX_hista[e]; EX_hista_LPAREN_e_RPAREN_; EX_hista_e; EX_hista_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
570,rea,EX_hxan_e,EX_hxan_e,id in old_bigg(bounds different),EX_hxan[e]; EX_hxan_LPAREN_e_RPAREN_; EX_hxan_e; EX_hxan_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
571,rea,EX_ile__L_e,EX_ile__L_e,id in old_bigg(bounds different),EX_ile-L(e); EX_ile_DASH_L_LPAREN_e_RPAREN_; EX_ile_L(e); EX_ile_L[e]; EX_ile_L_LPAREN_e_RPAREN_; EX_ile_L_e; EX_ile_L_e_; EX_ile__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
572,rea,EX_ins_e,EX_ins_e,id in old_bigg(bounds different),EX_ins[e]; EX_ins_LPAREN_e_RPAREN_; EX_ins_e; EX_ins_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
573,rea,EX_lac__D_e,EX_lac__D_e,id in old_bigg(bounds different),EX_lac-D(e); EX_lac_DASH_D_LPAREN_e_RPAREN_; EX_lac_D[e]; EX_lac_D_LPAREN_e_RPAREN_; EX_lac_D_e; EX_lac_D_e_; EX_lac__D_e; EX_lac_d_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
574,rea,EX_lac__L_e,EX_lac__L_e,id in old_bigg(bounds different),EX_lac-L(e); EX_lac_DASH_L_LPAREN_e_RPAREN_; EX_lac_L(e); EX_lac_L[e]; EX_lac_L_LPAREN_e_RPAREN_; EX_lac_L_e; EX_lac_L_e_; EX_lac__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
575,rea,EX_lcts_e,EX_lcts_e,id in old_bigg(bounds different),EX_lcts(e); EX_lcts[e]; EX_lcts_LPAREN_e_RPAREN_; EX_lcts_e; EX_lcts_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
576,rea,EX_leu__L_e,EX_leu__L_e,id in old_bigg(bounds different),EX_leu-L(e); EX_leu_DASH_L_LPAREN_e_RPAREN_; EX_leu_L(e); EX_leu_L[e]; EX_leu_L_LPAREN_e_RPAREN_; EX_leu_L_e; EX_leu_L_e_; EX_leu__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
577,rea,EX_lys__L_e,EX_lys__L_e,id in old_bigg(bounds different),EX_lys-L(e); EX_lys_DASH_L_LPAREN_e_RPAREN_; EX_lys_L[e]; EX_lys_L_LPAREN_e_RPAREN_; EX_lys_L_e; EX_lys_L_e_; EX_lys__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
578,rea,EX_mal__L_e,EX_mal__L_e,id in old_bigg(bounds different),EX_mal_DASH_L_LPAREN_e_RPAREN_; EX_mal_L[e]; EX_mal_L_LPAREN_e_RPAREN_; EX_mal_L_e; EX_mal_L_e_; EX_mal__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
579,rea,EX_malt_e,EX_malt_e,id in old_bigg(bounds different),EX_malt(e); EX_malt[e]; EX_malt_LPAREN_e_RPAREN_; EX_malt_e; EX_malt_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
580,rea,EX_man_e,EX_man_e,id in old_bigg(bounds different),EX_man(e); EX_man[e]; EX_man_LPAREN_e_RPAREN_; EX_man_e; EX_man_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
581,rea,EX_melib_e,EX_melib_e,id in old_bigg(bounds different),EX_melib(e); EX_melib_LPAREN_e_RPAREN_; EX_melib_e; EX_melib_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
582,rea,EX_met__L_e,EX_met__L_e,id in old_bigg(bounds different),EX_met-L(e); EX_met_DASH_L_LPAREN_e_RPAREN_; EX_met_L[e]; EX_met_L_LPAREN_e_RPAREN_; EX_met_L_e; EX_met_L_e_; EX_met__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
583,rea,EX_mn2_e,EX_mn2_e,id in old_bigg(bounds different),EX_mn2(e); EX_mn2_LPAREN_e_RPAREN_; EX_mn2_e; EX_mn2_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
584,rea,EX_mnl_e,EX_mnl_e,id in old_bigg(bounds different),EX_mnl_LPAREN_e_RPAREN_; EX_mnl_e; EX_mnl_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
585,rea,EX_na1_e,EX_na1_e,id in old_bigg(bounds different),EX_na1(e); EX_na1[e]; EX_na1_LPAREN_e_RPAREN_; EX_na1_e; EX_na1_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
586,rea,EX_nac_e,EX_nac_e,id in old_bigg(bounds different),EX_nac[e]; EX_nac_LPAREN_e_RPAREN_; EX_nac_e; EX_nac_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
587,rea,EX_nh4_e,EX_nh4_e,id in old_bigg(bounds different),EX_nh4(e); EX_nh4[e]; EX_nh4_LPAREN_e_RPAREN_; EX_nh4_e; EX_nh4_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
588,rea,EX_no2_e,EX_no2_e,id in old_bigg(bounds different),EX_no2(e); EX_no2[e]; EX_no2_LPAREN_e_RPAREN_; EX_no2_e; EX_no2_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
589,rea,EX_no3_e,EX_no3_e,id in old_bigg(bounds different),EX_no3(e); EX_no3_LPAREN_e_RPAREN_; EX_no3_e; EX_no3_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
590,rea,EX_o2_e,EX_o2_e,id in old_bigg(bounds different),EX_o2[e]; EX_o2_LPAREN_e_RPAREN_; EX_o2_e; EX_o2_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
591,rea,EX_orot_e,EX_orot_e,id in old_bigg(bounds different),EX_orot[e]; EX_orot_LPAREN_e_RPAREN_; EX_orot_e; EX_orot_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
592,rea,EX_pacald_e,EX_pacald_e,id in old_bigg(bounds different),EX_pacald_LPAREN_e_RPAREN_; EX_pacald_e; EX_pacald_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
593,rea,EX_pea_e,EX_pea_e,id in old_bigg(bounds different),EX_pea_LPAREN_e_RPAREN_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
594,rea,EX_phe__L_e,EX_phe__L_e,id in old_bigg(bounds different),EX_phe_DASH_L_LPAREN_e_RPAREN_; EX_phe_L[e]; EX_phe_L_LPAREN_e_RPAREN_; EX_phe_L_e; EX_phe_L_e_; EX_phe__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
595,rea,EX_pi_e,EX_pi_e,id in old_bigg(bounds different),EX_pi(e); EX_pi[e]; EX_pi_LPAREN_e_RPAREN_; EX_pi_e; EX_pi_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
596,rea,EX_pnto__R_e,EX_pnto__R_e,id in old_bigg(bounds different),EX_pnto_DASH_R_LPAREN_e_RPAREN_; EX_pnto_R[e]; EX_pnto_R_LPAREN_e_RPAREN_; EX_pnto_R_e; EX_pnto_R_e_; EX_pnto__R_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
597,rea,EX_pro__L_e,EX_pro__L_e,id in old_bigg(bounds different),EX_pro-L(e); EX_pro_DASH_L_LPAREN_e_RPAREN_; EX_pro_L[e]; EX_pro_L_LPAREN_e_RPAREN_; EX_pro_L_e; EX_pro_L_e_; EX_pro__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
598,rea,EX_ptrc_e,EX_ptrc_e,id in old_bigg(bounds different),EX_ptrc(e); EX_ptrc[e]; EX_ptrc_LPAREN_e_RPAREN_; EX_ptrc_e; EX_ptrc_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
599,rea,EX_pydam_e,EX_pydam_e,id in old_bigg(bounds different),EX_pydam[e]; EX_pydam_LPAREN_e_RPAREN_; EX_pydam_e; EX_pydam_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
600,rea,EX_pydxn_e,EX_pydxn_e,id in old_bigg(bounds different),EX_pydxn(e); EX_pydxn[e]; EX_pydxn_LPAREN_e_RPAREN_; EX_pydxn_e; EX_pydxn_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
601,rea,EX_pyr_e,EX_pyr_e,id in old_bigg(bounds different),EX_pyr(e); EX_pyr[e]; EX_pyr_LPAREN_e_RPAREN_; EX_pyr_e; EX_pyr_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
602,rea,EX_rib__D_e,EX_rib__D_e,id in old_bigg(bounds different),EX_rib-D(e); EX_rib_D(e); EX_rib_DASH_D_LPAREN_e_RPAREN_; EX_rib_D[e]; EX_rib_D_LPAREN_e_RPAREN_; EX_rib_D_e; EX_rib_D_e_; EX_rib__D_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
603,rea,EX_ribflv_e,EX_ribflv_e,id in old_bigg(bounds different),EX_ribflv(e); EX_ribflv[e]; EX_ribflv_LPAREN_e_RPAREN_; EX_ribflv_e; EX_ribflv_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
604,rea,EX_sbt__D_e,EX_sbt__D_e,id in old_bigg(bounds different),EX_sbt_DASH_D_LPAREN_e_RPAREN_; EX_sbt_D[e]; EX_sbt_D_LPAREN_e_RPAREN_; EX_sbt_D_e; EX_sbt_D_e_; EX_sbt__D_e; EX_sbt_d_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
605,rea,EX_ser__L_e,EX_ser__L_e,id in old_bigg(bounds different),EX_ser-L(e); EX_ser_DASH_L_LPAREN_e_RPAREN_; EX_ser_L[e]; EX_ser_L_LPAREN_e_RPAREN_; EX_ser_L_e; EX_ser_L_e_; EX_ser__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
606,rea,EX_so4_e,EX_so4_e,id in old_bigg(bounds different),EX_so4(e); EX_so4[e]; EX_so4_LPAREN_e_RPAREN_; EX_so4_e; EX_so4_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
607,rea,EX_spmd_e,EX_spmd_e,id in old_bigg(bounds different),EX_spmd(e); EX_spmd[e]; EX_spmd_LPAREN_e_RPAREN_; EX_spmd_e; EX_spmd_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
608,rea,EX_succ_e,EX_succ_e,id in old_bigg(bounds different),EX_succ[e]; EX_succ_LPAREN_e_RPAREN_; EX_succ_e; EX_succ_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
609,rea,EX_sucr_e,EX_sucr_e,id in old_bigg(bounds different),EX_sucr(e); EX_sucr[e]; EX_sucr_LPAREN_e_RPAREN_; EX_sucr_e; EX_sucr_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
610,rea,EX_thm_e,EX_thm_e,id in old_bigg(bounds different),EX_thm(e); EX_thm[e]; EX_thm_LPAREN_e_RPAREN_; EX_thm_e; EX_thm_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
611,rea,EX_thr__L_e,EX_thr__L_e,id in old_bigg(bounds different),EX_thr_DASH_L_LPAREN_e_RPAREN_; EX_thr_L(e); EX_thr_L[e]; EX_thr_L_LPAREN_e_RPAREN_; EX_thr_L_e; EX_thr_L_e_; EX_thr__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
612,rea,EX_thymd_e,EX_thymd_e,id in old_bigg(bounds different),EX_thymd[e]; EX_thymd_LPAREN_e_RPAREN_; EX_thymd_e; EX_thymd_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
613,rea,EX_tre_e,EX_tre_e,id in old_bigg(bounds different),EX_tre(e); EX_tre[e]; EX_tre_LPAREN_e_RPAREN_; EX_tre_e; EX_tre_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
614,rea,EX_trp__L_e,EX_trp__L_e,id in old_bigg(bounds different),EX_trp-L(e); EX_trp_DASH_L_LPAREN_e_RPAREN_; EX_trp_L[e]; EX_trp_L_LPAREN_e_RPAREN_; EX_trp_L_e; EX_trp_L_e_; EX_trp__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
615,rea,EX_tyr__L_e,EX_tyr__L_e,id in old_bigg(bounds different),EX_tyr_DASH_L_LPAREN_e_RPAREN_; EX_tyr_L[e]; EX_tyr_L_LPAREN_e_RPAREN_; EX_tyr_L_e; EX_tyr_L_e_; EX_tyr__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
616,rea,EX_ura_e,EX_ura_e,id in old_bigg(bounds different),EX_ura(e); EX_ura[e]; EX_ura_LPAREN_e_RPAREN_; EX_ura_e; EX_ura_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
617,rea,EX_val__L_e,EX_val__L_e,id in old_bigg(bounds different),EX_val-L(e); EX_val_DASH_L_LPAREN_e_RPAREN_; EX_val_L(e); EX_val_L[e]; EX_val_L_LPAREN_e_RPAREN_; EX_val_L_e; EX_val_L_e_; EX_val__L_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
618,rea,EX_xan_e,EX_xan_e,id in old_bigg(bounds different),EX_xan(e); EX_xan[e]; EX_xan_LPAREN_e_RPAREN_; EX_xan_e; EX_xan_e_,"(-1000.0, 1000.0)","(0.0, 1000.0)",
619,rea,GALUi,GALUi,id in old_bigg(bounds different),G1PUT_c; GALU; GALUi; UG1PUT,"(-1000.0, 1000.0)","(0.0, 1000.0)",
620,rea,GLCNt2ir,GLCNt2ir,id in old_bigg(bounds different),GLCNt2; GLCNt2ir,"(-1000.0, 1000.0)","(0.0, 1000.0)",
621,rea,GLCt2,GLCt2,id in old_bigg(bounds different),GLCt2; GLCt2r,"(-1000.0, 1000.0)","(0.0, 1000.0)",
622,rea,LCADi,LCADi,id in old_bigg(bounds different),LCAD; LCADi,"(-1000.0, 1000.0)","(0.0, 1000.0)",
623,rea,AHSERL2,AHSERL2,id in old_bigg(bounds different),AHSERL2; METACH,"(-1000.0, 1000.0)","(0.0, 1000.0)",
624,rea,NNAM,NNAM,id in old_bigg(bounds different),NAAH; NNAM; NNAMr,"(-1000.0, 1000.0)","(0.0, 1000.0)",
625,rea,OROATP,OROATP,id in old_bigg(bounds different),OROATP; OROt6; OROte,"(-1000.0, 1000.0)","(0.0, 1000.0)",
626,rea,PIt2r,PIt2r,id in old_bigg(bounds different),PIt; PIt2; PIt2r; PIt6; PIt6b; PIt_e,"(-1000.0, 1000.0)","(0.0, 1000.0)",
627,rea,PRASCSi,PRASCSi,id in old_bigg(bounds different),PRAIS; PRAIS_c; PRASCS; PRASCSi,"(-1000.0, 1000.0)","(0.0, 1000.0)",
628,rea,PTPATi,PTPATi,id in old_bigg(bounds different),PTPAT; PTPATi,"(-1000.0, 1000.0)","(0.0, 1000.0)",
629,rea,PYRt2,PYRt2,id in old_bigg(bounds different),PYRt2; PYRt2r,"(-1000.0, 1000.0)","(0.0, 1000.0)",
630,rea,THRA,THRA,id in old_bigg(bounds different),HMR_4284; THRA; THRA_c; THRAi; THRAr,"(-1000.0, 1000.0)","(0.0, 1000.0)",
631,rea,TMPK,TMPK,id in old_bigg(bounds different),TMPK; TMPKr,"(-1000.0, 1000.0)","(0.0, 1000.0)",
632,rea,ACACT1x,ACACT1x,id in old_bigg(id in bigg),ACACT1; ACACT1x,,,
633,rea,ADSL1r,ADSL1r,id in old_bigg(id in bigg),AAL(fum)_c; AAL_LPAREN_fum_RPAREN_; ADSL1; ADSL1r,,,
634,rea,ADSL2r,ADSL2r,id in old_bigg(id in bigg),ADSL2; ADSL2r; AIAL; AIAL_c,,,
635,rea,AIRCr,AIRCr,id in old_bigg(id in bigg),AIRC; AIRCr; PRAIC_c,,,
636,rea,GLYALDDr,GLYALDDr,id in old_bigg(id in bigg),ALDD8x; GLYALDDr; GLYALDOR; r0392,,,
637,rea,AMANAPEr,AMANAPEr,id in old_bigg(id in bigg),AMANAPE; AMANAPEr,,,
638,rea,ASNt2r,ASNt2r,id in old_bigg(id in bigg),ASNt2; ASNt2r,,,
639,rea,ASPt2r,ASPt2r,id in old_bigg(id in bigg),ASPt2; ASPt2r,,,
640,rea,CYSt2r,CYSt2r,id in old_bigg(id in bigg),CYSt2; CYSt2r,,,
641,rea,ITCY,ITCY,id in old_bigg(id in bigg),CYTDK3; ITCY; ITCY_c,,,
642,rea,FTHFLi,FTHFLi,id in old_bigg(id in bigg),FTHFL; FTHFL_c; FTHFLi,,,
643,rea,GLUt2r,GLUt2r,id in old_bigg(id in bigg),GLUt2; GLUt2r,,,
644,rea,GTHPi,GTHPi,id in old_bigg(id in bigg),GSHPO; GTHP; GTHP_c; GTHPi,,,
645,rea,GUAt2r,GUAt2r,id in old_bigg(id in bigg),GUAt2; GUAt2r,,,
646,rea,HISt2r,HISt2r,id in old_bigg(id in bigg),HISt; HISt2; HISt2r,,,
647,rea,HXANt2r,HXANt2r,id in old_bigg(id in bigg),HXANt2; HXANt2r,,,
648,rea,MALTATr,MALTATr,id in old_bigg(id in bigg),MALTAT; MALTATr,,,
649,rea,MHPGLUT,MHPGLUT,id in old_bigg(id in bigg),MHPGLUT; MTHPTGHM; MTHPTGHMr,,,
650,rea,NACt,NACt,id in old_bigg(id in bigg),NACDe; NACUP; NACt,,,
651,rea,NNATr,NNATr,id in old_bigg(id in bigg),ANNA; NNAT; NNAT_c; NNATr,,,
652,rea,NOX,NOX,id in old_bigg(id in bigg),NOX; NOX1,,,
653,rea,NADHPO,NADHPO,id in old_bigg(id in bigg),NADHPO; NPR,,,
654,rea,PPYRDC,PPYRDC,id in old_bigg(id in bigg),PHPDC; PPYRDC,,,
655,rea,PRAGSr,PRAGSr,id in old_bigg(id in bigg),PPRGL_c; PRAGS; PRAGSr,,,
656,rea,RHCYS,RHCYS,id in old_bigg(id in bigg),RHC; RHCYS,,,
657,rea,SBTD_D2,SBTD_D2,id in old_bigg(id in bigg),SBTD_D; SBTD_D2; SBTD_Dr,,,
658,rea,THRt2r,THRt2r,id in old_bigg(id in bigg),THRt2; THRt2r; THRt6,,,
659,rea,UDCPKr,UDCPKr,id in old_bigg(id in bigg),UDCPK; UDCPKr,,,
660,rea,UMPK,UMPK,id in old_bigg(id in bigg),UMPK; UMPK_c; URIDK1,,,
661,rea,URIDK2r,URIDK2r,id in old_bigg(id in bigg),DTMPK; DTMPK_c; URIDK2; URIDK2r; URIDK3,,,
662,rea,4ABZt,4ABZt,id in old_bigg(mets different),4ABZt; ABZtex; PABAt,4abz_e <=> 4abz_c,4abz_c --> 4abz_e,
663,rea,BTDt_RR,BTDt_RR,id in old_bigg(mets different),BTDt-RR; BTDt1_RR; BTDt_RR,btd__RR_c <=> btd_RR_e,btd_RR_c --> btd_RR_e,
664,rea,FOLR2,FOLR2,id in old_bigg(mets different),DHFOR2; FOLR2,dhf_c + nadp_c <=> fol_c + nadph_c,fol_c + nadph_c --> dhf_c + nadp_c,
665,rea,EX_2mpa_e,EX_2mpa_e,id in old_bigg(mets different),EX_2mpa_LPAREN_e_RPAREN_,isobut_e <=> ,2mpa_e --> ,
666,rea,EX_3mba_e,EX_3mba_e,id in old_bigg(mets different),EX_3mba_LPAREN_e_RPAREN_,isoval_e <=> ,3mba_e --> ,
667,rea,EX_acgala_e,EX_acgala_e,id in old_bigg(mets different),EX_acgala_LPAREN_e_RPAREN_,acgal_e <=> ,acgala_e --> ,
668,rea,GTHOr,GTHOr,id in old_bigg(mets different),GDR_LPAREN_nadp_RPAREN_; GDR_NADP_c; GTHO; GTHOr; GTHRD,2.0 gthrd_c + nadp_c <=> gthox_c + h_c + nadph_c,gthox_c + h_c + nadph_c --> 2.0 gthrd_c + nadp_c,
669,rea,MTHFR3,MTHFR3,id in old_bigg(mets different),METFR; MTHFR1; MTHFR3,5mthf_c + nadp_c <=> 2.0 h_c + mlthf_c + nadph_c,2.0 h_c + mlthf_c + nadph_c --> 5mthf_c + nadp_c,
670,rea,ARAT,ARAT,id in old_bigg(mets different),ARAT; METTA,akg_c + h_c + met__L_c <=> 4met2obut_c + glu__L_c,4met2obut_c + glu__L_c --> akg_c + h_c + met__L_c,
671,rea,NH3c,NH3c,id in old_bigg(mets different),NH3c; NH4DIS,nh4_c <=> h_c + nh3_c,h_c + nh3_c --> nh4_c,
672,rea,METB1,METB1,id in old_bigg(mets different),METB1; METB1r; SHSL5,achms_c + cys__L_c --> ac_c + cysth__L_c + h_c,achms_c + cys__L_c --> ac_c + cyst__L_c + h_c,
673,rea,2MBDH,,not in bigg,,,,
674,rea,2MBOLt,,not in bigg,,,,
675,rea,2MPALDH,,not in bigg,,,,
676,rea,2MPALt,,not in bigg,,,,
677,rea,2MPDH,,not in bigg,,,,
678,rea,2MPOLt,,not in bigg,,,,
679,rea,3MBALDH,,not in bigg,,,,
680,rea,3MBDH,,not in bigg,,,,
681,rea,3MBOLt,,not in bigg,,,,
682,rea,4MT2ODC,,not in bigg,,,,
683,rea,AEPPT,,not in bigg,,,,
684,rea,AGAT_LPL,,not in bigg,,,,
685,rea,ALALAC,,not in bigg,,,,
686,rea,ALATA_Lr,,not in bigg,,,,
687,rea,CLPNS_LPL,,not in bigg,,,,
688,rea,CMPDC,,not in bigg,,,,
689,rea,CPSS_LPL,,not in bigg,,,,
690,rea,CPSS_LPL2,,not in bigg,,,,
691,rea,CRCT,,not in bigg,,,,
692,rea,CSNt6,,not in bigg,,,,
693,rea,DAGGT_LPL,,not in bigg,,,,
694,rea,DAGK_LPL,,not in bigg,,,,
695,rea,DALTAL,,not in bigg,,,,
696,rea,DARTAL,,not in bigg,,,,
697,rea,DASYN_LPL,,not in bigg,,,,
698,rea,DNAS_LPL,,not in bigg,,,,
